,id,name,parameter,displayName,unit,city,lastUpdated,firstUpdated,latitude,longitude,modelName,manufacturerName,max,mean,quant_97.5,quant_02.5,quant_25,quant_75,min
337,1399,Whistler Meadow Park,pm25,PM2.5,µg/m³,BRITISH COLUMBIA,2024-02-07T12:00:00+00:00,2016-03-06T19:00:00+00:00,50.144285,-122.960402,Government Monitor,Unknown Governmental Organization,110.0,6.922657580919932,37.0,0.0,0.0,9.0,0.0
338,1408755,290,pm25,PM2.5,µg/m³,None,2024-02-07T14:12:39+00:00,2023-08-09T15:26:30+00:00,53.480923,-112.952194,N/A,OpenAQ admin,180.0,19.566967071057192,160.0,0.614,3.2,19.0,0.11
339,1409501,unhitched-override,pm25,PM2.5,µg/m³,None,2024-02-04T20:00:00+00:00,2023-08-09T20:00:00+00:00,45.5271,-73.60962,Government Monitor,Unknown Governmental Organization,45.0,10.733273252688171,30.0,1.2574999999999998,6.3,13.0,0.0
340,1415,Flin Flon,pm25,PM2.5,µg/m³,MANITOBA,2024-01-17T16:00:00+00:00,2016-05-06T21:00:00+00:00,54.76500000000001,-101.8753,Government Monitor,Unknown Governmental Organization,270.0,20.09604079184163,110.0,1.7,4.7,21.0,0.0
341,1417828,PRAMP - Roma Drive,pm25,PM2.5,µg/m³,None,2024-02-07T14:11:35+00:00,2023-08-11T16:27:02+00:00,56.20442,-117.54525,N/A,OpenAQ admin,440.0,59.89759596638656,330.0,0.3045,9.025,78.0,0.0
342,1418385,Westmount,pm25,PM2.5,µg/m³,None,2024-02-07T13:00:00+00:00,2023-08-11T20:00:00+00:00,53.5500844,-113.5458698,Government Monitor,Unknown Governmental Organization,260.0,40.82656620209059,180.0,1.4,12.0,47.0,0.0
343,1431117,Fraser Bay,pm25,PM2.5,µg/m³,None,2024-01-18T15:29:34+00:00,2023-08-14T18:13:58+00:00,50.96291,-119.21421,N/A,OpenAQ admin,380.0,43.91050535987749,276.9999999999993,0.0189,8.7,43.0,0.0
344,1434475,URRT_test,pm25,PM2.5,µg/m³,None,2023-09-05T19:52:03+00:00,2023-08-15T14:04:41+00:00,45.524582,-73.311844,N/A,OpenAQ admin,49.0,2.9228903921568627,19.549999999999955,0.0,0.3725,3.0,0.0
345,1435510,Interfor Adams Lake Office,pm25,PM2.5,µg/m³,None,2023-08-15T22:41:23+00:00,2023-08-15T19:24:48+00:00,50.96206,-119.68628,N/A,OpenAQ admin,130.0,100.5,129.25,47.1,93.0,122.5,42.0
346,1443692,SAAQS - 100 Block of Main St,pm25,PM2.5,µg/m³,None,2024-02-07T14:09:04+00:00,2023-08-16T20:28:28+00:00,49.28343,-123.099976,N/A,OpenAQ admin,130.0,19.108678537956887,60.34999999999991,2.3,7.8,26.0,0.96
347,1450845,TCW,pm25,PM2.5,µg/m³,None,2024-02-07T14:11:19+00:00,2023-08-18T13:45:27+00:00,49.634274,-115.9375,N/A,OpenAQ admin,280.0,21.97945375609756,160.0,0.012600000000000002,4.4,22.0,0.0
348,1452089,AQSU-664A (Beaver Creek Firehall),pm25,PM2.5,µg/m³,None,2024-02-07T14:11:29+00:00,2023-08-22T22:35:32+00:00,62.38372,-140.87706,N/A,OpenAQ admin,28.0,1.815371444082519,9.6,0.0,0.043,2.0,0.0
349,1456836,Robinson Lake,pm25,PM2.5,µg/m³,None,2024-02-07T13:59:18+00:00,2023-08-20T00:05:44+00:00,44.910973,-77.718346,N/A,OpenAQ admin,180.0,12.458480066079295,41.0,0.07700000000000003,4.2,16.0,0.0
350,1457890,"Burnaby, SFU",pm25,PM2.5,µg/m³,None,2023-09-21T00:00:00+00:00,2023-08-20T06:00:00+00:00,49.2535808,-122.9006069,Government Monitor,Unknown Governmental Organization,140.0,19.070549132947978,61.72500000000002,2.6,7.0,27.0,0.92
351,1464048,Pembina Highway,pm25,PM2.5,µg/m³,None,2024-02-07T14:06:17+00:00,2023-08-21T16:54:05+00:00,49.781174,-97.15698,N/A,OpenAQ admin,56.0,4.893556585879874,29.299999999999955,0.0,0.27,5.6,0.0
352,1465296,Carr’s Landing,pm25,PM2.5,µg/m³,None,2024-02-07T14:12:28+00:00,2023-08-22T00:07:32+00:00,50.12629,-119.44725,N/A,OpenAQ admin,200.0,23.506849469214437,65.0,0.12525000000000003,6.8,36.0,0.0
353,1465450,Site 110 - Centennial Park,pm25,PM2.5,µg/m³,None,2024-02-07T14:10:46+00:00,2023-08-22T00:39:39+00:00,50.993565,-118.20421,N/A,OpenAQ admin,160.0,23.38740890774125,100.0,0.20550000000000002,6.4,35.0,0.0
354,1465777,Boo,pm25,PM2.5,µg/m³,None,2024-02-07T14:10:48+00:00,2023-08-22T02:08:38+00:00,45.5659,-73.838165,N/A,OpenAQ admin,49.0,13.198223372465316,36.0,0.6920000000000002,6.2,19.0,0.0
355,1466168,Strathcona,pm25,PM2.5,µg/m³,None,2023-08-22T21:00:00+00:00,2023-08-22T05:00:00+00:00,49.276261,-123.092619,Government Monitor,Unknown Governmental Organization,6.4,1.6276470588235294,6.4,0.164,0.28,1.9,0.14
356,1468819,manor,pm25,PM2.5,µg/m³,None,2024-02-07T14:11:50+00:00,2023-08-22T19:26:12+00:00,49.2573,-122.98672,N/A,OpenAQ admin,74.0,15.729891422366991,55.0,1.2,5.9,22.0,0.34
357,1469557,Site 071 - Big Eddy Reservoir,pm25,PM2.5,µg/m³,None,2024-02-07T14:09:55+00:00,2023-04-21T19:47:18+00:00,50.992928,-118.23369,N/A,OpenAQ admin,110.0,20.79629554347826,95.0,0.05195,4.875,34.0,0.0
358,1473408,Chilko,pm25,PM2.5,µg/m³,None,2023-10-18T21:39:37+00:00,2023-08-23T21:01:07+00:00,51.625484,-124.14308,N/A,OpenAQ admin,240.0,16.122547550111356,57.0,0.0,1.5,30.0,0.0
359,1478016,Site 049 - Greely WTP,pm25,PM2.5,µg/m³,None,2024-02-07T13:59:18+00:00,2023-08-24T22:44:18+00:00,51.00872,-118.06198,N/A,OpenAQ admin,110.0,17.50684203894616,79.0,0.002640000000000002,3.3,28.0,0.0
360,1481997,3025 Murison Pl,pm25,PM2.5,µg/m³,None,2024-02-07T14:11:36+00:00,2023-08-25T21:39:18+00:00,50.453728,-119.19902,N/A,OpenAQ admin,120.0,21.388260823529414,64.0,0.19225000000000003,6.1,33.0,0.0067
361,1482029,Site 068 - Golf Course Well,pm25,PM2.5,µg/m³,None,2024-02-07T14:09:55+00:00,2023-08-25T21:58:00+00:00,51.013645,-118.225914,N/A,OpenAQ admin,110.0,21.231358705882354,100.0,0.038675,5.2,33.0,0.0
362,1482386,Site 066 - RCFC Logsort Yard,pm25,PM2.5,µg/m³,None,2024-02-07T14:11:23+00:00,2023-08-25T23:53:12+00:00,51.03869,-118.207275,N/A,OpenAQ admin,100.0,19.17520837264151,95.82499999999993,0.020525,4.2,30.0,0.0
363,1482873,Tongue Creek,pm25,PM2.5,µg/m³,None,2024-02-07T14:11:22+00:00,2023-08-26T02:09:10+00:00,50.611244,-113.98209,N/A,OpenAQ admin,190.0,22.50161272294887,160.0,0.0067,5.5,24.0,0.0
364,1484918,"Invermere, BC",pm25,PM2.5,µg/m³,None,2024-02-07T14:10:05+00:00,2023-08-26T14:29:09+00:00,50.497967,-116.04986,N/A,OpenAQ admin,82.0,12.064028245192308,41.22500000000002,0.045,4.5,16.0,0.0
365,1486314,Green Lake,pm25,PM2.5,µg/m³,None,2024-02-07T14:12:27+00:00,2023-08-26T22:36:46+00:00,45.26073,-76.92043,N/A,OpenAQ admin,87.0,7.461414965034964,20.0,0.012550000000000004,2.8,11.0,0.0
366,1486340,Lower Aderdeen,pm25,PM2.5,µg/m³,None,2024-02-07T14:11:23+00:00,2023-08-07T13:48:20+00:00,50.647167,-120.36836,N/A,OpenAQ admin,290.0,26.001293504736132,145.49999999999955,0.0033,5.55,30.0,0.0
367,1489515,PW Office,pm25,PM2.5,µg/m³,None,2024-02-07T13:59:17+00:00,2023-08-27T17:07:33+00:00,49.752823,-119.79038,N/A,OpenAQ admin,450.0,30.241109057071963,148.75,0.28375,5.8,34.0,0.0033
368,1490733,Binbrook Residence,pm25,PM2.5,µg/m³,None,2024-02-07T14:09:04+00:00,2023-08-27T23:16:50+00:00,43.121384,-79.819115,N/A,OpenAQ admin,39.0,13.32,31.0,1.7725000000000002,7.425000000000001,18.0,0.28
369,1494396,Powers Road,pm25,PM2.5,µg/m³,None,2024-02-07T14:11:37+00:00,2023-08-28T20:20:06+00:00,50.67856,-120.35368,N/A,OpenAQ admin,300.0,26.159628369704752,130.0,0.16,4.8,32.0,0.0
370,1494572,Sproule Creek,pm25,PM2.5,µg/m³,None,2024-02-07T14:08:55+00:00,2023-08-28T21:20:57+00:00,49.51936,-117.40966,N/A,OpenAQ admin,47.0,8.791425192802057,37.57499999999993,0.038800000000000015,2.7,12.0,0.0
371,1494790,Site 064 - Airport EOC,pm25,PM2.5,µg/m³,None,2024-02-07T14:11:24+00:00,2023-08-28T22:35:17+00:00,50.95917,-118.176216,N/A,OpenAQ admin,110.0,19.642127413127415,90.60000000000002,0.0438,6.5,23.0,0.0
372,1495805,Kaleden,pm25,PM2.5,µg/m³,None,2023-08-29T04:14:53+00:00,2023-08-29T04:10:53+00:00,49.385876,-119.584755,N/A,OpenAQ admin,4.0,4.0,4.0,4.0,4.0,4.0,4.0
373,1495989,Kaleden,pm25,PM2.5,µg/m³,None,2024-02-07T14:10:06+00:00,2023-08-29T05:47:34+00:00,49.38638,-119.5832,N/A,OpenAQ admin,110.0,15.941234025974026,52.0,0.23450000000000004,5.4,22.0,0.0
374,1497935,Odanak - W8banaki Kizos,pm25,PM2.5,µg/m³,None,2024-02-07T14:11:23+00:00,2023-08-29T16:43:46+00:00,46.073143,-72.82008,N/A,OpenAQ admin,66.0,12.591792317880795,36.14999999999998,0.32400000000000007,5.0,18.0,0.0
375,1498114,Mid-Island,pm25,PM2.5,µg/m³,None,2024-02-07T14:10:06+00:00,2023-08-29T17:56:44+00:00,49.36808,-123.37746,N/A,OpenAQ admin,50.0,8.459977572559366,24.0,0.18925,3.3,13.0,0.01
376,1498637,Site 070 - KOA Pressure Switch,pm25,PM2.5,µg/m³,None,2024-02-07T14:12:35+00:00,2023-04-21T17:17:30+00:00,50.99237,-118.16051,N/A,OpenAQ admin,110.0,23.642101589403975,90.0,0.03185,7.5,27.0,0.0
377,1498812,SAAQS - 300 Block of Columbia St.,pm25,PM2.5,µg/m³,None,2024-02-07T14:09:09+00:00,2023-08-29T21:20:45+00:00,49.28225,-123.102135,N/A,OpenAQ admin,51.0,15.515397923875431,33.0,3.6,8.3,22.0,2.1
378,1499204,Site 069 - Fire Training Centre,pm25,PM2.5,µg/m³,None,2024-02-07T14:12:34+00:00,2023-08-29T23:15:52+00:00,50.991432,-118.16879,N/A,OpenAQ admin,100.0,16.087997207446808,85.22500000000002,0.058775,4.1,15.0,0.0
379,1504203,AQSU-D7AE,pm25,PM2.5,µg/m³,None,2023-10-25T16:17:58+00:00,2023-08-26T03:31:05+00:00,44.6471,-63.5737,N/A,OpenAQ admin,6.3,6.3,6.3,6.3,6.3,6.3,6.3
380,1506,Belleville,pm25,PM2.5,µg/m³,ONTARIO,2023-07-17T17:00:00+00:00,2016-03-06T19:00:00+00:00,44.1503,-77.3956,Government Monitor,Unknown Governmental Organization,400.0,17.35196458218041,96.0,3.0,5.0,15.0,1.0
381,1507357,Bestwick/Sahali Terrace,pm25,PM2.5,µg/m³,None,2024-02-07T14:09:06+00:00,2023-08-30T23:24:00+00:00,50.6698,-120.34216,N/A,OpenAQ admin,300.0,20.856839835164834,90.82499999999993,0.09267500000000001,4.074999999999999,28.0,0.0
382,1512423,High River,pm25,PM2.5,µg/m³,None,2024-02-07T14:11:24+00:00,2023-08-15T15:35:51+00:00,50.589603,-113.89981,N/A,OpenAQ admin,190.0,20.254424400564176,170.0,0.0,4.4,17.0,0.0
383,1513161,sik e dakh Band,pm25,PM2.5,µg/m³,None,2024-01-27T00:09:21+00:00,2023-08-31T19:57:33+00:00,55.309673,-127.680084,N/A,OpenAQ admin,80.0,5.755761810466761,41.0,0.0,0.0,3.45,0.0
384,1513490,Kispiox Band Office,pm25,PM2.5,µg/m³,None,2024-02-06T17:37:06+00:00,2023-08-31T21:13:46+00:00,55.34899,-127.69719,N/A,OpenAQ admin,110.0,7.247709078014185,43.39999999999998,0.0,0.0067,7.2,0.0
385,1513876,Site G165 - Columbia Park Elementary,pm25,PM2.5,µg/m³,None,2024-02-07T14:12:21+00:00,2023-08-31T23:11:10+00:00,51.01449,-118.218346,N/A,OpenAQ admin,120.0,15.287897017045454,95.42499999999995,0.027575,4.175,16.0,0.0
386,1514563,Paul Lake,pm25,PM2.5,µg/m³,None,2024-02-07T14:10:09+00:00,2023-09-01T03:18:13+00:00,50.745373,-120.10043,N/A,OpenAQ admin,250.0,15.89380557142857,96.52499999999998,0.013425000000000005,3.1750000000000003,20.0,0.0
387,1517033,PEN-OUT,pm25,PM2.5,µg/m³,None,2023-09-01T17:23:05+00:00,2023-09-01T17:23:05+00:00,49.2829,-123.13373,N/A,OpenAQ admin,11.0,11.0,11.0,11.0,11.0,11.0,11.0
388,1517214,Site G166 - Revelstoke Snowmobile Club,pm25,PM2.5,µg/m³,None,2024-02-07T14:12:36+00:00,2023-09-01T19:03:28+00:00,51.025784,-118.23592,N/A,OpenAQ admin,110.0,15.406591374269006,90.92499999999995,0.004882499999999999,4.1,17.0,0.0
389,1517378,Griffith Stadium,pm25,PM2.5,µg/m³,None,2023-09-19T01:40:48+00:00,2023-08-15T15:35:52+00:00,52.127926,-106.63009,N/A,OpenAQ admin,120.0,51.48888888888889,120.0,10.1,28.0,60.0,5.0
390,1520676,"Larson Rd, Lund, BC",pm25,PM2.5,µg/m³,None,2024-01-03T00:16:16+00:00,2023-09-02T14:30:40+00:00,49.978466,-124.757355,N/A,OpenAQ admin,39.0,7.346636225266362,28.0,0.618,2.6,9.3,0.1
391,1521,Vernon Science Centr,pm25,PM2.5,µg/m³,BRITISH COLUMBIA,2024-02-07T12:00:00+00:00,2016-03-06T19:00:00+00:00,50.260617,-119.270723,Government Monitor,Unknown Governmental Organization,420.0,15.966901408450704,102.75000000000091,0.7,4.4,13.0,0.0
392,1528,Vancouver Airport,pm25,PM2.5,µg/m³,BRITISH COLUMBIA,2024-02-07T12:00:00+00:00,2016-03-06T19:00:00+00:00,49.18639000000001,-123.15221999999997,Government Monitor,Unknown Governmental Organization,41.0,5.465004226542688,19.0,0.8,2.8,6.5,0.0
393,1529850,Thompson Dr,pm25,PM2.5,µg/m³,None,2024-02-07T14:11:50+00:00,2023-09-04T19:20:52+00:00,53.85187,-122.81764,N/A,OpenAQ admin,580.0,48.46458611111111,250.0,0.0034100000000000003,7.775,55.0,0.0
394,1533905,Site 112 - Animal Shelter,pm25,PM2.5,µg/m³,None,2024-02-07T14:10:44+00:00,2023-04-25T15:17:05+00:00,50.989105,-118.19679,N/A,OpenAQ admin,86.0,10.964561629881155,38.0,0.23,4.3,15.0,0.0069
395,1534088,Cistern Chapel Air,pm25,PM2.5,µg/m³,None,2024-02-07T14:08:54+00:00,2023-09-05T19:49:42+00:00,43.02915,-81.76601,N/A,OpenAQ admin,72.0,12.01876923076923,31.0,0.988,5.8,17.0,0.0
396,1534089,"Montgomery, Calgary",pm25,PM2.5,µg/m³,None,2024-02-07T13:00:00+00:00,2023-09-05T20:00:00+00:00,51.07583662516606,-114.15994576851888,Government Monitor,Unknown Governmental Organization,92.0,11.223784008097166,35.67500000000001,0.12975000000000003,5.825,14.75,0.0
397,1534256,Dokie Sniffer,pm25,PM2.5,µg/m³,None,2023-09-05T20:45:50+00:00,2023-09-05T20:26:12+00:00,55.79291,-122.305,N/A,OpenAQ admin,43.0,43.0,43.0,43.0,43.0,43.0,43.0
398,1535,London,pm25,PM2.5,µg/m³,ONTARIO,2024-02-06T13:00:00+00:00,2016-03-06T19:00:00+00:00,42.974461,-81.200858,Government Monitor,Unknown Governmental Organization,240.0,13.936441854010546,43.94999999999982,3.0,7.0,15.0,1.0
399,1538664,Old Governors Rd,pm25,PM2.5,µg/m³,None,2024-01-11T00:39:47+00:00,2023-09-06T20:09:36+00:00,43.24947,-80.029655,N/A,OpenAQ admin,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400,1538854,Site 053 - Revelstoke Museum and Archives,pm25,PM2.5,µg/m³,None,2024-02-07T14:10:09+00:00,2023-04-21T17:25:34+00:00,51.0,-118.198326,N/A,OpenAQ admin,38.0,9.15606049822064,34.97500000000002,0.24,3.6,12.0,0.018
401,1539073,Site 045 - Sewer Treatment Plant,pm25,PM2.5,µg/m³,None,2024-02-07T07:08:31+00:00,2023-04-21T19:45:18+00:00,50.993973,-118.176346,N/A,OpenAQ admin,41.0,9.347831785714286,36.0,0.052975,3.7,12.0,0.0067
402,1539593,Centenniel,pm25,PM2.5,µg/m³,None,2024-02-07T13:59:12+00:00,2023-09-07T01:21:08+00:00,49.90172,-97.144684,N/A,OpenAQ admin,65.0,21.023845323741007,52.125,0.60625,7.8,32.0,0.088
403,1547191,Bankview,pm25,PM2.5,µg/m³,None,2024-02-07T14:12:34+00:00,2023-09-08T18:37:39+00:00,51.036434,-114.10456,N/A,OpenAQ admin,39.0,9.676106589147286,30.0,0.056375,4.7,14.0,0.0
404,1547377,"Linden Woods, Winnipeg",pm25,PM2.5,µg/m³,None,2024-02-07T13:00:00+00:00,2023-09-08T20:00:00+00:00,49.832303,-97.190747,Government Monitor,Unknown Governmental Organization,66.0,20.06757543103448,52.0,0.9872500000000001,6.875,31.0,0.0
405,1549059,Mississauga Marketplace,pm25,PM2.5,µg/m³,None,2024-02-07T14:12:33+00:00,2023-09-09T04:50:55+00:00,43.604958,-79.65122,N/A,OpenAQ admin,38.0,14.147839285714287,34.0,0.7195000000000003,6.4,20.25,0.055
406,1551437,Clandeboye,pm25,PM2.5,µg/m³,None,2024-02-07T13:59:18+00:00,2023-09-08T20:26:31+00:00,50.243736,-96.97149,N/A,OpenAQ admin,58.0,19.858937198067633,53.54999999999998,2.6050000000000004,13.0,23.0,1.8
407,1555922,Point Grey,pm25,PM2.5,µg/m³,None,2023-09-10T17:56:34+00:00,2023-09-10T17:56:34+00:00,49.273003,-123.20727,N/A,OpenAQ admin,21.0,21.0,21.0,21.0,21.0,21.0,21.0
408,1559434,CMM-PAQ-006,pm25,PM2.5,µg/m³,None,2024-02-07T14:10:06+00:00,2023-09-11T12:39:28+00:00,45.099762,-63.491623,N/A,OpenAQ admin,34.0,6.885604784688995,23.0,0.013425000000000001,1.6,11.0,0.0043
409,1564066,CMM-PAQ-007,pm25,PM2.5,µg/m³,None,2024-02-07T14:11:39+00:00,2023-09-12T13:21:56+00:00,45.066765,-64.65152,N/A,OpenAQ admin,33.0,6.943397846889952,24.0,0.015975000000000003,1.125,10.75,0.0
410,1564634,NRCB_1,pm25,PM2.5,µg/m³,None,2023-09-15T10:37:57+00:00,2023-09-12T16:13:16+00:00,53.463238,-113.52712,N/A,OpenAQ admin,74.0,37.95652173913044,68.5,13.0,28.5,45.0,13.0
411,1564668,Lilac Hill,pm25,PM2.5,µg/m³,None,2023-09-25T14:00:00+00:00,2023-09-12T17:00:00+00:00,44.012,-79.933,Government Monitor,Unknown Governmental Organization,31.0,13.557142857142859,30.85,2.43,2.85,26.0,2.4
412,1564840,SAAQS - 900 Block of Hastings St.,pm25,PM2.5,µg/m³,None,2024-02-07T14:11:49+00:00,2023-09-12T17:20:53+00:00,49.28088,-123.084404,N/A,OpenAQ admin,47.0,9.73265402843602,28.0,1.3,3.6,14.75,0.58
413,1570341,9 Ave,pm25,PM2.5,µg/m³,None,2024-02-07T14:12:42+00:00,2023-09-13T22:39:19+00:00,49.14184,-122.29745,N/A,OpenAQ admin,72.0,8.702290076335878,26.0,0.23,2.6,12.0,0.023
414,1572,Brandon,pm25,PM2.5,µg/m³,MANITOBA,2023-11-12T11:00:00+00:00,2016-05-06T21:00:00+00:00,49.8422,-99.9189,Government Monitor,Unknown Governmental Organization,95.0,10.944745929945732,44.34999999999991,1.2,3.4,13.0,0.3
415,1574,Brantford,pm25,PM2.5,µg/m³,ONTARIO,2023-07-17T16:00:00+00:00,2016-03-06T19:00:00+00:00,43.1403,-80.2961,Government Monitor,Unknown Governmental Organization,190.0,15.202098288238542,55.0,3.0,7.0,16.0,0.0
416,1574327,Holy Trinity Catholic School Division Office,pm25,PM2.5,µg/m³,None,2024-02-07T14:12:34+00:00,2023-09-14T19:19:03+00:00,50.394215,-105.49943,N/A,OpenAQ admin,140.0,22.421894878706198,110.0,0.1825,6.050000000000001,28.0,0.096
417,1577946,Carmel Cres.,pm25,PM2.5,µg/m³,None,2024-02-07T14:12:26+00:00,2023-09-11T14:06:58+00:00,44.720528,-63.839268,N/A,OpenAQ admin,41.0,9.31164347826087,32.0,0.007899999999999999,1.5,14.0,0.0
418,1578331,Site 117 - Revelstoke Forum,pm25,PM2.5,µg/m³,None,2024-02-07T14:11:47+00:00,2023-09-15T16:29:27+00:00,50.990414,-118.19805,N/A,OpenAQ admin,38.0,10.157311044776119,35.64999999999998,0.028549999999999996,2.45,15.0,0.0
419,1578903,TOB Pavilion,pm25,PM2.5,µg/m³,None,2024-02-07T14:11:45+00:00,2023-09-15T19:10:32+00:00,51.173504,-115.578606,N/A,OpenAQ admin,41.0,6.550942363112393,31.349999999999966,0.052,1.2,8.05,0.03
420,1579264,Sea to Sky Network Solutions,pm25,PM2.5,µg/m³,None,2024-02-07T14:09:00+00:00,2023-08-17T16:13:24+00:00,49.263348,-123.15746,N/A,OpenAQ admin,33.0,7.8305855072463775,25.0,0.352,2.1,11.0,0.092
421,1579275,Site 113 - City Hall,pm25,PM2.5,µg/m³,None,2024-02-07T14:10:00+00:00,2023-09-15T21:43:59+00:00,50.998158,-118.19576,N/A,OpenAQ admin,39.0,11.429809537572254,37.0,0.09025,2.925,18.0,0.0
422,1579816,Site 107 - Public Works Yard,pm25,PM2.5,µg/m³,None,2024-02-07T14:12:30+00:00,2023-09-16T00:11:15+00:00,50.98905,-118.19794,N/A,OpenAQ admin,41.0,10.435837900874636,37.0,0.03255,2.8,15.5,0.0
423,1581377,unhitched-override-id,pm25,PM2.5,µg/m³,None,2024-02-05T00:00:00+00:00,2023-09-16T10:00:00+00:00,45.5271,-73.60962,Government Monitor,Unknown Governmental Organization,170.0,17.274267100977198,39.349999999999966,4.265,9.1,23.0,3.3
424,1581378,unhitched-overide-od,pm25,PM2.5,µg/m³,None,2024-02-05T00:00:00+00:00,2023-09-16T10:00:00+00:00,45.5271,-73.60962,Government Monitor,Unknown Governmental Organization,120.0,17.02315960912052,36.349999999999966,3.2,8.350000000000001,24.0,0.91
425,1582908,Leibel Field,pm25,PM2.5,µg/m³,None,2023-09-16T18:43:57+00:00,2023-09-16T18:10:05+00:00,50.428757,-104.57914,N/A,OpenAQ admin,52.0,52.0,52.0,52.0,52.0,52.0,52.0
426,1587066,1057 Wilson Avenue,pm25,PM2.5,µg/m³,None,2024-02-07T14:10:00+00:00,2018-08-03T23:58:56+00:00,49.891186,-119.47794,N/A,OpenAQ admin,55.0,11.522396163777204,34.0,0.24,4.3,17.0,0.034
427,1590717,Leibel Field,pm25,PM2.5,µg/m³,None,2024-02-07T14:09:00+00:00,2023-09-18T15:23:00+00:00,50.42745,-104.57988,N/A,OpenAQ admin,67.0,13.151176470588235,56.07499999999999,0.24400000000000005,5.425000000000001,15.0,0.033
428,1595880,Dragon Lake,pm25,PM2.5,µg/m³,None,2024-02-07T14:12:24+00:00,2023-09-19T20:38:09+00:00,52.947838,-122.43911,N/A,OpenAQ admin,55.0,12.372150996015936,39.75,0.0076749999999999995,1.25,22.0,0.0
429,1596647,TWP RD 625,pm25,PM2.5,µg/m³,None,2024-02-07T14:12:38+00:00,2023-09-20T00:59:10+00:00,54.398846,-110.73031,N/A,OpenAQ admin,73.0,18.95710975609756,53.75,0.26125,6.925000000000001,31.75,0.0
430,1600,Burnaby South,pm25,PM2.5,µg/m³,BRITISH COLUMBIA,2024-02-07T12:00:00+00:00,2016-03-06T19:00:00+00:00,49.21528,-122.98555999999999,Government Monitor,Unknown Governmental Organization,110.0,6.370104845565316,25.0,0.9,2.4,7.9,0.1
431,1600119,FNHA_22DC,pm25,PM2.5,µg/m³,None,2024-02-07T14:12:39+00:00,2023-09-20T19:36:22+00:00,54.98453,-123.049545,N/A,OpenAQ admin,120.0,22.116271929824563,65.29999999999995,0.27025000000000005,5.05,33.0,0.11
432,160402,AQSU 06A8,pm25,PM2.5,µg/m³,None,2024-02-06T23:06:57+00:00,2021-01-20T23:20:02+00:00,51.21551,-113.93806,PurpleAir Sensor,PurpleAir,230.0,37.842112932604735,170.0,1.5400000000000003,15.0,39.0,0.0
433,160461,5920 Cherry Creek Road,pm25,PM2.5,µg/m³,None,2024-02-07T14:11:39+00:00,2021-01-21T18:30:30+00:00,49.27871,-124.789215,PurpleAir Sensor,PurpleAir,1200.0,7.372606525376464,41.375,0.32625000000000004,1.8,6.3,0.01
434,1604892,Crescent Road West,pm25,PM2.5,µg/m³,None,2024-02-07T14:09:03+00:00,2023-09-21T21:56:30+00:00,49.96781,-98.31702,N/A,OpenAQ admin,55.0,18.36025,44.025000000000006,1.4925000000000002,12.0,24.0,0.64
435,160515,Kitsumkalum Quarry,pm25,PM2.5,µg/m³,None,2024-02-07T14:08:53+00:00,2021-01-22T19:25:03+00:00,54.52953,-128.661,PurpleAir Sensor,PurpleAir,87.0,7.639287897691828,43.0,1.0,2.8,7.3,0.057
436,1608929,Site 051 - Kovach Park,pm25,PM2.5,µg/m³,None,2024-02-07T14:09:09+00:00,2023-09-22T19:40:21+00:00,50.9873,-118.19198,N/A,OpenAQ admin,25.0,5.229408888888889,19.05000000000001,0.01395,0.9924999999999999,8.0,0.0
437,1612333,AQ-Toronto-Annex,pm25,PM2.5,µg/m³,None,2024-02-07T13:00:00+00:00,2023-09-23T15:00:00+00:00,43.6692007,-79.408185,Government Monitor,Unknown Governmental Organization,18.0,11.848076923076924,17.725,7.812500000000001,11.0,12.25,5.8
438,1616552,Riverside,pm25,PM2.5,µg/m³,None,2024-02-07T14:08:58+00:00,2023-09-24T14:29:02+00:00,53.96362,-122.838104,N/A,OpenAQ admin,18.0,3.35775401459854,11.0,0.0,0.6,5.3,0.0
439,1626077,Opitciwan Maison des aînés (Ext),pm25,PM2.5,µg/m³,None,2024-02-07T14:10:45+00:00,2023-09-26T19:50:52+00:00,48.655495,-74.94439,N/A,OpenAQ admin,36.0,14.185185185185185,36.0,5.2,7.5,16.0,4.7
440,1626259,All Saints Catholic School,pm25,PM2.5,µg/m³,None,2024-02-07T14:11:36+00:00,2023-09-26T20:46:42+00:00,50.3135,-107.78,N/A,OpenAQ admin,4.0,0.5981299999999999,2.7574999999999994,0.0,0.069,0.885,0.0
441,1626275,Christ The King School,pm25,PM2.5,µg/m³,None,2024-02-07T14:10:44+00:00,2023-09-26T21:06:08+00:00,49.65119,-108.40426,N/A,OpenAQ admin,3.7,0.43511428571428573,2.424999999999998,0.0085,0.0345,0.45499999999999996,0.0
442,1629299,CMM-PAQ-007,pm25,PM2.5,µg/m³,None,2023-12-18T23:13:31+00:00,2023-09-27T13:29:33+00:00,45.674236,-62.65232,N/A,OpenAQ admin,66.0,17.612903225806452,35.17500000000002,8.115,11.0,21.75,7.1
443,1630201,Manawan - Centre de Santé Masko-Siwin,pm25,PM2.5,µg/m³,None,2024-02-07T14:10:05+00:00,2021-04-02T22:31:35+00:00,47.22433,-74.39213,N/A,OpenAQ admin,34.0,23.024561403508773,31.6,11.0,17.0,29.0,9.4
